id,descripcion,dominio,region,hub,nodo,trigger,b,r2,r_pearson,p,se_b,ci_lo,ci_hi,dw,n,year_min,year_max,significativo,rho_ar1,n_eff,se_infl,estimable,p_ar1,sig_ar1,sig_ar1_solo_gl,corregible
B342,Tunisia→Egypt 1913-2018,B,Africa_Norte,Tunisia,Egypt,gradual,-0.0477,0.0748,-0.2735,0.022,0.0203,-0.0875,-0.0078,0.19,70,1913,2018,True,0.905,3.49,4.478,True,0.6671353984394314,False,False,True
B343,Egypt→Sudan 1950-2018,B,Africa_Norte,Egypt,Sudan,gradual,0.4554,0.7387,0.8595,0.0,0.0331,0.3905,0.5202,0.101,69,1950,2018,True,0.9495,1.79,6.213,False,,False,False,True
B344,Libya→Egypt 1950-2018,B,Africa_Norte,Libya,Egypt,gradual,0.3334,0.2797,0.5288,0.0,0.0654,0.2053,0.4616,0.189,69,1950,2018,True,0.9055,3.42,4.49,True,0.41213237286944,False,False,True
B345,Algeria→Morocco 1913-2018,B,Africa_Norte,Algeria,Morocco,gradual,0.1223,0.3615,0.6012,0.0,0.0197,0.0836,0.1609,0.504,70,1913,2018,True,0.748,10.09,2.634,True,0.04581761634180433,True,True,True
B346,Tunisia→Morocco 1913-2018,B,Africa_Norte,Tunisia,Morocco,gradual,0.1865,0.7139,0.8449,0.0,0.0143,0.1585,0.2146,0.714,70,1913,2018,True,0.643,15.21,2.145,True,3.6484917660775654e-05,True,True,True
B347,Morocco→Sudan 1950-2018,B,Africa_Norte,Morocco,Sudan,gradual,0.1728,0.3651,0.6042,0.0,0.0278,0.1183,0.2274,0.112,69,1950,2018,True,0.944,1.99,5.892,False,,False,False,True
B348,Libya→Morocco 1950-2018,B,Africa_Norte,Libya,Morocco,gradual,0.616,0.6191,0.7868,0.0,0.059,0.5003,0.7317,0.251,69,1950,2018,True,0.8745,4.62,3.865,True,0.08537642315063677,False,True,True
B349,Algeria→Tunisia 1913-2018,B,Africa_Norte,Algeria,Tunisia,gradual,-0.0643,0.1569,-0.3961,0.0007,0.0181,-0.0997,-0.0289,0.231,70,1913,2018,True,0.8845,4.29,4.039,True,0.4615878164717699,False,False,True
B350,Algeria→Sudan 1950-2018,B,Africa_Norte,Algeria,Sudan,gradual,0.3214,0.7798,0.883,0.0,0.0209,0.2805,0.3623,0.344,69,1950,2018,True,0.828,6.49,3.26,True,0.0068966182081461715,True,True,True
B351,Libya→Algeria 1950-2018,B,Africa_Norte,Libya,Algeria,gradual,0.4674,0.4941,0.7029,0.0,0.0578,0.3542,0.5807,0.267,69,1950,2018,True,0.8665,4.94,3.739,True,0.12126199761376402,False,True,True
B352,Tunisia→Sudan 1950-2018,B,Africa_Norte,Tunisia,Sudan,gradual,0.3805,0.7114,0.8435,0.0,0.0296,0.3225,0.4385,0.145,69,1950,2018,True,0.9275,2.6,5.156,False,,False,False,True
B353,Libya→Tunisia 1950-2018,B,Africa_Norte,Libya,Tunisia,gradual,0.4083,0.4581,0.6769,0.0,0.0542,0.302,0.5146,0.279,69,1950,2018,True,0.8605,5.17,3.652,True,0.12615139610617024,False,True,True
B354,Libya→Sudan 1950-2018,B,Africa_Norte,Libya,Sudan,gradual,0.7888,0.7428,0.8619,0.0,0.0567,0.6777,0.8999,0.318,69,1950,2018,True,0.841,5.96,3.403,True,0.01530899334302456,True,True,True
B355,South Africa→Nigeria 1950-2018,B,Africa_Sub,South Africa,Nigeria,gradual,-0.0819,0.1448,-0.3806,0.0013,0.0243,-0.1295,-0.0342,0.121,69,1950,2018,True,0.9395,2.15,5.662,False,,False,False,True
B356,South Africa→Kenya 1950-2018,B,Africa_Sub,South Africa,Kenya,gradual,-0.0048,0.0024,-0.0485,0.6924,0.012,-0.0282,0.0187,0.213,69,1950,2018,False,0.8935,3.88,4.217,True,0.9335522578811807,False,False,True
B357,South Africa→Ghana 1950-2018,B,Africa_Sub,South Africa,Ghana,gradual,0.1791,0.6247,0.7904,0.0,0.017,0.1458,0.2123,0.143,69,1950,2018,True,0.9285,2.56,5.193,False,,False,False,True
B358,South Africa→Zimbabwe 1950-2018,B,Africa_Sub,South Africa,Zimbabwe,gradual,0.1596,0.161,0.4013,0.0006,0.0445,0.0724,0.2469,0.039,69,1950,2018,True,0.9805,0.68,10.078,False,,False,False,True
B359,South Africa→Zambia 1950-2018,B,Africa_Sub,South Africa,Zambia,gradual,0.0833,0.201,0.4484,0.0001,0.0203,0.0436,0.1231,0.113,69,1950,2018,True,0.9435,2.01,5.865,False,,False,False,True
B360,South Africa→Tanzania 1950-2018,B,Africa_Sub,South Africa,Tanzania,gradual,-0.0223,0.0229,-0.1514,0.2144,0.0178,-0.0572,0.0126,0.056,69,1950,2018,False,0.972,0.98,8.392,False,,False,False,True
B361,South Africa→Uganda 1950-2018,B,Africa_Sub,South Africa,Uganda,gradual,0.1837,0.7029,0.8384,0.0,0.0146,0.1551,0.2123,0.157,69,1950,2018,True,0.9215,2.82,4.947,False,,False,False,True
B362,South Africa→Mozambique 1950-2018,B,Africa_Sub,South Africa,Mozambique,gradual,0.4959,0.5914,0.7691,0.0,0.0503,0.3972,0.5946,0.046,69,1950,2018,True,0.977,0.8,9.271,False,,False,False,True
B363,Botswana→South Africa 1950-2018,B,Africa_Sub,Botswana,South Africa,gradual,0.9003,0.7224,0.8499,0.0,0.0682,0.7666,1.0339,0.054,69,1950,2018,True,0.973,0.94,8.548,False,,False,False,True
B364,South Africa→Ethiopia 1950-2018,B,Africa_Sub,South Africa,Ethiopia,gradual,0.1164,0.3334,0.5774,0.0,0.0201,0.077,0.1559,0.078,69,1950,2018,True,0.961,1.37,7.091,False,,False,False,True
B365,South Africa→Cameroon 1950-2018,B,Africa_Sub,South Africa,Cameroon,gradual,0.0202,0.0144,0.1199,0.3266,0.0204,-0.0198,0.0602,0.066,69,1950,2018,False,0.967,1.16,7.72,False,,False,False,True
B366,South Africa→Senegal 1950-2018,B,Africa_Sub,South Africa,Senegal,gradual,0.2956,0.741,0.8608,0.0,0.0214,0.2537,0.3374,0.124,69,1950,2018,True,0.938,2.21,5.591,False,,False,False,True
B367,South Africa→Angola 1950-2018,B,Africa_Sub,South Africa,Angola,gradual,0.0309,0.0044,0.0662,0.5892,0.0569,-0.0807,0.1424,0.044,69,1950,2018,False,0.978,0.77,9.482,False,,False,False,True
B368,Nigeria→Kenya 1950-2018,B,Africa_Sub,Nigeria,Kenya,gradual,0.0771,0.108,0.3286,0.0058,0.0271,0.024,0.1302,0.13,69,1950,2018,True,0.935,2.32,5.456,False,,False,False,True
B369,Nigeria→Ghana 1950-2018,B,Africa_Sub,Nigeria,Ghana,gradual,0.261,0.5996,0.7743,0.0,0.0261,0.2099,0.312,0.137,69,1950,2018,True,0.9315,2.45,5.31,False,,False,False,True
B370,Nigeria→Zimbabwe 1950-2018,B,Africa_Sub,Nigeria,Zimbabwe,gradual,0.2415,0.1719,0.4146,0.0004,0.0648,0.1146,0.3684,0.036,69,1950,2018,True,0.982,0.63,10.493,False,,False,False,True
B371,Nigeria→Zambia 1950-2018,B,Africa_Sub,Nigeria,Zambia,gradual,0.1652,0.4034,0.6351,0.0,0.0245,0.1171,0.2133,0.173,69,1950,2018,True,0.9135,3.12,4.703,True,0.36905574828197485,False,False,True
B372,Nigeria→Tanzania 1950-2018,B,Africa_Sub,Nigeria,Tanzania,gradual,0.0595,0.2202,0.4692,0.0,0.0137,0.0327,0.0864,0.39,69,1950,2018,True,0.805,7.45,3.042,True,0.2080945664870306,False,True,True
B373,Nigeria→Uganda 1950-2018,B,Africa_Sub,Nigeria,Uganda,gradual,0.2656,0.5929,0.77,0.0,0.0269,0.2129,0.3183,0.129,69,1950,2018,True,0.9355,2.3,5.478,False,,False,False,True
B374,Nigeria→Mozambique 1950-2018,B,Africa_Sub,Nigeria,Mozambique,gradual,0.5777,0.4984,0.706,0.0,0.0708,0.4389,0.7165,0.041,69,1950,2018,True,0.9795,0.71,9.827,False,,False,False,True
B375,Botswana→Nigeria 1950-2018,B,Africa_Sub,Botswana,Nigeria,gradual,0.8184,0.7383,0.8593,0.0,0.0595,0.7017,0.9351,0.079,69,1950,2018,True,0.9605,1.39,7.045,False,,False,False,True
B376,Nigeria→Ethiopia 1950-2018,B,Africa_Sub,Nigeria,Ethiopia,gradual,0.1983,0.3034,0.5508,0.0,0.0367,0.1264,0.2703,0.078,69,1950,2018,True,0.961,1.37,7.091,False,,False,False,True
B377,Nigeria→Cameroon 1950-2018,B,Africa_Sub,Nigeria,Cameroon,gradual,0.102,0.09,0.3,0.0123,0.0396,0.0243,0.1797,0.071,69,1950,2018,True,0.9645,1.25,7.439,False,,False,False,True
B378,Nigeria→Senegal 1950-2018,B,Africa_Sub,Nigeria,Senegal,gradual,0.3774,0.5378,0.7333,0.0,0.0428,0.2936,0.4612,0.069,69,1950,2018,True,0.9655,1.21,7.548,False,,False,False,True
B379,Angola→Nigeria 1950-2018,B,Africa_Sub,Angola,Nigeria,gradual,-0.1127,0.0822,-0.2867,0.0169,0.046,-0.203,-0.0225,0.086,69,1950,2018,True,0.957,1.52,6.746,False,,False,False,True
B380,Ghana→Kenya 1950-2018,B,Africa_Sub,Ghana,Kenya,gradual,-0.1838,0.5114,-0.7151,0.0,0.022,-0.2269,-0.1408,0.114,69,1950,2018,True,0.943,2.02,5.838,False,,False,False,True
B381,Zimbabwe→Kenya 1950-2018,B,Africa_Sub,Zimbabwe,Kenya,gradual,-0.1644,0.1861,-0.4314,0.0002,0.042,-0.2467,-0.0821,0.048,69,1950,2018,True,0.976,0.84,9.074,False,,False,False,True
B382,Kenya→Zambia 1950-2018,B,Africa_Sub,Kenya,Zambia,gradual,0.0881,0.128,0.3577,0.0025,0.0281,0.033,0.1432,0.101,69,1950,2018,True,0.9495,1.79,6.213,False,,False,False,True
B383,Kenya→Tanzania 1950-2018,B,Africa_Sub,Kenya,Tanzania,gradual,-0.0176,0.0107,-0.1034,0.3977,0.0206,-0.058,0.0229,0.048,69,1950,2018,False,0.976,0.84,9.074,False,,False,False,True
B384,Kenya→Uganda 1950-2018,B,Africa_Sub,Kenya,Uganda,gradual,0.1885,0.5205,0.7215,0.0,0.0221,0.1452,0.2318,0.113,69,1950,2018,True,0.9435,2.01,5.865,False,,False,False,True
B385,Kenya→Mozambique 1950-2018,B,Africa_Sub,Kenya,Mozambique,gradual,0.5006,0.5816,0.7626,0.0,0.0519,0.399,0.6023,0.045,69,1950,2018,True,0.9775,0.79,9.375,False,,False,False,True
B386,Botswana→Kenya 1950-2018,B,Africa_Sub,Botswana,Kenya,gradual,0.8955,0.7592,0.8713,0.0,0.0616,0.7747,1.0163,0.072,69,1950,2018,True,0.964,1.26,7.386,False,,False,False,True
B387,Kenya→Ethiopia 1950-2018,B,Africa_Sub,Kenya,Ethiopia,gradual,0.1212,0.3152,0.5614,0.0,0.0218,0.0784,0.164,0.104,69,1950,2018,True,0.948,1.84,6.121,False,,False,False,True
B388,Cameroon→Kenya 1950-2018,B,Africa_Sub,Cameroon,Kenya,gradual,-0.0249,0.027,-0.1642,0.1776,0.0183,-0.0608,0.0109,0.14,69,1950,2018,False,0.93,2.5,5.251,False,,False,False,True
B389,Senegal→Kenya 1950-2018,B,Africa_Sub,Senegal,Kenya,gradual,-0.3003,0.7155,-0.8459,0.0,0.0231,-0.3457,-0.255,0.121,69,1950,2018,True,0.9395,2.15,5.662,False,,False,False,True
B390,Angola→Kenya 1950-2018,B,Africa_Sub,Angola,Kenya,gradual,-0.0356,0.0047,-0.0687,0.5746,0.0632,-0.1595,0.0882,0.043,69,1950,2018,False,0.9785,0.75,9.593,False,,False,False,True
B391,Ghana→Zimbabwe 1950-2018,B,Africa_Sub,Ghana,Zimbabwe,gradual,-0.0195,0.0021,-0.0464,0.7053,0.0512,-0.1198,0.0809,0.036,69,1950,2018,False,0.982,0.63,10.493,False,,False,False,True
B392,Ghana→Zambia 1950-2018,B,Africa_Sub,Ghana,Zambia,gradual,-0.0957,0.3996,-0.6321,0.0,0.0143,-0.1239,-0.0676,0.256,69,1950,2018,True,0.872,4.72,3.824,True,0.1878590096957688,False,True,True
B393,Ghana→Tanzania 1950-2018,B,Africa_Sub,Ghana,Tanzania,gradual,-0.2014,0.6348,-0.7967,0.0,0.0187,-0.238,-0.1648,0.146,69,1950,2018,True,0.927,2.61,5.138,False,,False,False,True
B394,Ghana→Uganda 1950-2018,B,Africa_Sub,Ghana,Uganda,gradual,0.0046,0.0028,0.0525,0.6685,0.0108,-0.0165,0.0257,0.544,69,1950,2018,False,0.728,10.86,2.521,True,0.8696033582795591,False,False,True
B395,Ghana→Mozambique 1950-2018,B,Africa_Sub,Ghana,Mozambique,gradual,0.3168,0.3456,0.5879,0.0,0.0533,0.2124,0.4212,0.036,69,1950,2018,True,0.982,0.63,10.493,False,,False,False,True
B396,Botswana→Ghana 1950-2018,B,Africa_Sub,Botswana,Ghana,gradual,1.0793,0.7566,0.8698,0.0,0.0748,0.9328,1.2259,0.064,69,1950,2018,True,0.968,1.12,7.842,False,,False,False,True
B397,Ghana→Ethiopia 1950-2018,B,Africa_Sub,Ghana,Ethiopia,gradual,-0.0626,0.0879,-0.2964,0.0134,0.0247,-0.111,-0.0143,0.105,69,1950,2018,True,0.9475,1.86,6.091,False,,False,False,True
B398,Ghana→Cameroon 1950-2018,B,Africa_Sub,Ghana,Cameroon,gradual,-0.1589,0.265,-0.5148,0.0,0.0323,-0.2223,-0.0955,0.069,69,1950,2018,True,0.9655,1.21,7.548,False,,False,False,True
B399,Ghana→Senegal 1950-2018,B,Africa_Sub,Ghana,Senegal,gradual,0.1165,0.2357,0.4855,0.0,0.0256,0.0663,0.1667,0.115,69,1950,2018,True,0.9425,2.04,5.812,False,,False,False,True
B400,Angola→Ghana 1950-2018,B,Africa_Sub,Angola,Ghana,gradual,0.1482,0.1192,0.3452,0.0037,0.0492,0.0517,0.2447,0.063,69,1950,2018,True,0.9685,1.1,7.905,False,,False,False,True
B401,Zimbabwe→Zambia 1950-2018,B,Africa_Sub,Zimbabwe,Zambia,gradual,-0.0763,0.0245,-0.1567,0.1986,0.0588,-0.1915,0.0389,0.033,69,1950,2018,False,0.9835,0.57,10.964,False,,False,False,True
B402,Zimbabwe→Tanzania 1950-2018,B,Africa_Sub,Zimbabwe,Tanzania,gradual,-0.182,0.1198,-0.3461,0.0036,0.0603,-0.3001,-0.0639,0.03,69,1950,2018,True,0.985,0.52,11.504,False,,False,False,True
B403,Zimbabwe→Uganda 1950-2018,B,Africa_Sub,Zimbabwe,Uganda,gradual,0.0241,0.0034,0.0587,0.6321,0.0501,-0.0741,0.1222,0.037,69,1950,2018,False,0.9815,0.64,10.349,False,,False,False,True
B404,Zimbabwe→Mozambique 1950-2018,B,Africa_Sub,Zimbabwe,Mozambique,gradual,0.3362,0.7097,0.8425,0.0,0.0263,0.2847,0.3877,0.144,69,1950,2018,True,0.928,2.58,5.175,False,,False,False,True
B405,Botswana→Zimbabwe 1950-2018,B,Africa_Sub,Botswana,Zimbabwe,gradual,1.0599,0.6668,0.8166,0.0,0.0915,0.8805,1.2393,0.046,69,1950,2018,True,0.977,0.8,9.271,False,,False,False,True
B406,Zimbabwe→Ethiopia 1950-2018,B,Africa_Sub,Zimbabwe,Ethiopia,gradual,-0.0432,0.0171,-0.1306,0.2847,0.04,-0.1217,0.0353,0.052,69,1950,2018,False,0.974,0.91,8.713,False,,False,False,True
B407,Cameroon→Zimbabwe 1950-2018,B,Africa_Sub,Cameroon,Zimbabwe,gradual,0.1395,0.1895,0.4353,0.0002,0.0352,0.0704,0.2085,0.07,69,1950,2018,True,0.965,1.23,7.493,False,,False,False,True
B408,Senegal→Zimbabwe 1950-2018,B,Africa_Sub,Senegal,Zimbabwe,gradual,-0.1359,0.2292,-0.4788,0.0,0.0305,-0.1956,-0.0763,0.099,69,1950,2018,True,0.9505,1.75,6.277,False,,False,False,True
B409,Angola→Zimbabwe 1950-2018,B,Africa_Sub,Angola,Zimbabwe,gradual,0.1288,0.0252,0.1589,0.1923,0.0978,-0.0629,0.3204,0.027,69,1950,2018,False,0.9865,0.47,12.13,False,,False,False,True
B410,Zambia→Tanzania 1950-2018,B,Africa_Sub,Zambia,Tanzania,gradual,-0.1057,0.333,-0.5771,0.0,0.0183,-0.1415,-0.0699,0.162,69,1950,2018,True,0.919,2.91,4.867,False,,False,False,True
B411,Zambia→Uganda 1950-2018,B,Africa_Sub,Zambia,Uganda,gradual,0.1004,0.402,0.634,0.0,0.015,0.0711,0.1297,0.264,69,1950,2018,True,0.868,4.88,3.762,True,0.1771964714660029,False,True,True
B412,Zambia→Mozambique 1950-2018,B,Africa_Sub,Zambia,Mozambique,gradual,0.4125,0.4294,0.6553,0.0,0.0581,0.2987,0.5264,0.04,69,1950,2018,True,0.98,0.7,9.95,False,,False,False,True
B413,Botswana→Zambia 1950-2018,B,Africa_Sub,Botswana,Zambia,gradual,0.9836,0.702,0.8378,0.0,0.0783,0.8301,1.1371,0.058,69,1950,2018,True,0.971,1.02,8.244,False,,False,False,True
B414,Zambia→Ethiopia 1950-2018,B,Africa_Sub,Zambia,Ethiopia,gradual,0.0331,0.0233,0.1526,0.2107,0.0262,-0.0182,0.0845,0.11,69,1950,2018,False,0.945,1.95,5.947,False,,False,False,True
B415,Cameroon→Zambia 1950-2018,B,Africa_Sub,Cameroon,Zambia,gradual,0.0632,0.043,0.2074,0.0872,0.0364,-0.0082,0.1345,0.055,69,1950,2018,False,0.9725,0.96,8.469,False,,False,False,True
B416,Senegal→Zambia 1950-2018,B,Africa_Sub,Senegal,Zambia,gradual,-0.2122,0.3916,-0.6258,0.0,0.0323,-0.2756,-0.1489,0.07,69,1950,2018,True,0.965,1.23,7.493,False,,False,False,True
B417,Angola→Zambia 1950-2018,B,Africa_Sub,Angola,Zambia,gradual,0.0525,0.0228,0.1509,0.2157,0.042,-0.0298,0.1347,0.088,69,1950,2018,False,0.956,1.55,6.667,False,,False,False,True
B418,Uganda→Tanzania 1950-2018,B,Africa_Sub,Uganda,Tanzania,gradual,-0.206,0.6282,-0.7926,0.0,0.0194,-0.244,-0.1681,0.104,69,1950,2018,True,0.948,1.84,6.121,False,,False,False,True
B419,Mozambique→Tanzania 1950-2018,B,Africa_Sub,Mozambique,Tanzania,gradual,-0.5182,0.4808,-0.6934,0.0,0.0658,-0.6471,-0.3893,0.031,69,1950,2018,True,0.9845,0.54,11.315,False,,False,False,True
B420,Botswana→Tanzania 1950-2018,B,Africa_Sub,Botswana,Tanzania,gradual,0.8779,0.7515,0.8669,0.0,0.0617,0.757,0.9988,0.067,69,1950,2018,True,0.9665,1.18,7.662,False,,False,False,True
B421,Tanzania→Ethiopia 1950-2018,B,Africa_Sub,Tanzania,Ethiopia,gradual,0.1388,0.2373,0.4872,0.0,0.0304,0.0792,0.1983,0.045,69,1950,2018,True,0.9775,0.79,9.375,False,,False,False,True
B422,Cameroon→Tanzania 1950-2018,B,Africa_Sub,Cameroon,Tanzania,gradual,-0.0425,0.0229,-0.1512,0.215,0.034,-0.1091,0.024,0.036,69,1950,2018,False,0.982,0.63,10.493,False,,False,False,True
B423,Senegal→Tanzania 1950-2018,B,Africa_Sub,Senegal,Tanzania,gradual,-0.3179,0.5355,-0.7318,0.0,0.0362,-0.3888,-0.247,0.041,69,1950,2018,True,0.9795,0.71,9.827,False,,False,False,True
B424,Angola→Tanzania 1950-2018,B,Africa_Sub,Angola,Tanzania,gradual,-0.0532,0.0204,-0.1429,0.2416,0.045,-0.1415,0.0351,0.079,69,1950,2018,False,0.9605,1.39,7.045,False,,False,False,True
B425,Mozambique→Uganda 1950-2018,B,Africa_Sub,Mozambique,Uganda,gradual,-0.3122,0.3511,-0.5926,0.0,0.0518,-0.4138,-0.2105,0.043,69,1950,2018,True,0.9785,0.75,9.593,False,,False,False,True
B426,Botswana→Uganda 1950-2018,B,Africa_Sub,Botswana,Uganda,gradual,1.084,0.7565,0.8698,0.0,0.0751,0.9367,1.2312,0.058,69,1950,2018,True,0.971,1.02,8.244,False,,False,False,True
B427,Uganda→Ethiopia 1950-2018,B,Africa_Sub,Uganda,Ethiopia,gradual,-0.0673,0.0936,-0.306,0.0106,0.0256,-0.1174,-0.0171,0.074,69,1950,2018,True,0.963,1.3,7.284,False,,False,False,True
B428,Cameroon→Uganda 1950-2018,B,Africa_Sub,Cameroon,Uganda,gradual,0.1635,0.2829,0.5319,0.0,0.0318,0.1012,0.2259,0.055,69,1950,2018,True,0.9725,0.96,8.469,False,,False,False,True
B429,Senegal→Uganda 1950-2018,B,Africa_Sub,Senegal,Uganda,gradual,-0.1119,0.2325,-0.4822,0.0,0.0248,-0.1605,-0.0632,0.086,69,1950,2018,True,0.957,1.52,6.746,False,,False,False,True
B430,Angola→Uganda 1950-2018,B,Africa_Sub,Angola,Uganda,gradual,0.1528,0.1249,0.3534,0.0029,0.0494,0.0559,0.2497,0.064,69,1950,2018,True,0.968,1.12,7.842,False,,False,False,True
B431,Botswana→Mozambique 1950-2018,B,Africa_Sub,Botswana,Mozambique,gradual,1.3961,0.71,0.8426,0.0,0.109,1.1825,1.6098,0.047,69,1950,2018,True,0.9765,0.82,9.171,False,,False,False,True
B432,Mozambique→Ethiopia 1950-2018,B,Africa_Sub,Mozambique,Ethiopia,gradual,-0.3794,0.5534,-0.7439,0.0,0.0416,-0.461,-0.2978,0.057,69,1950,2018,True,0.9715,1.0,8.317,False,,False,False,True
B433,Cameroon→Mozambique 1950-2018,B,Africa_Sub,Cameroon,Mozambique,gradual,0.4757,0.6227,0.7891,0.0,0.0452,0.387,0.5644,0.065,69,1950,2018,True,0.9675,1.14,7.781,False,,False,False,True
B434,Senegal→Mozambique 1950-2018,B,Africa_Sub,Senegal,Mozambique,gradual,0.2003,0.3457,0.588,0.0,0.0337,0.1343,0.2663,0.085,69,1950,2018,True,0.9575,1.5,6.787,False,,False,False,True
B435,Angola→Mozambique 1950-2018,B,Africa_Sub,Angola,Mozambique,gradual,0.465,0.2611,0.5109,0.0,0.0956,0.2777,0.6523,0.025,69,1950,2018,True,0.9875,0.43,12.61,False,,False,False,True
B436,Botswana→Ethiopia 1950-2018,B,Africa_Sub,Botswana,Ethiopia,gradual,1.0167,0.7056,0.84,0.0,0.0802,0.8594,1.174,0.051,69,1950,2018,True,0.9745,0.89,8.8,False,,False,False,True
B437,Botswana→Cameroon 1950-2018,B,Africa_Sub,Botswana,Cameroon,gradual,0.9204,0.7145,0.8453,0.0,0.0711,0.7811,1.0597,0.057,69,1950,2018,True,0.9715,1.0,8.317,False,,False,False,True
B438,Botswana→Senegal 1950-2018,B,Africa_Sub,Botswana,Senegal,gradual,1.1958,0.759,0.8712,0.0,0.0823,1.0345,1.3572,0.063,69,1950,2018,True,0.9685,1.1,7.905,False,,False,False,True
B439,Botswana→Angola 1950-2018,B,Africa_Sub,Botswana,Angola,gradual,0.9311,0.6192,0.7869,0.0,0.0892,0.7563,1.106,0.051,69,1950,2018,True,0.9745,0.89,8.8,False,,False,False,True
B440,Cameroon→Ethiopia 1950-2018,B,Africa_Sub,Cameroon,Ethiopia,gradual,0.0963,0.2321,0.4818,0.0,0.0214,0.0543,0.1382,0.108,69,1950,2018,True,0.946,1.91,6.003,False,,False,False,True
B441,Senegal→Ethiopia 1950-2018,B,Africa_Sub,Senegal,Ethiopia,gradual,-0.1791,0.5292,-0.7275,0.0,0.0206,-0.2196,-0.1387,0.137,69,1950,2018,True,0.9315,2.45,5.31,False,,False,False,True
B442,Angola→Ethiopia 1950-2018,B,Africa_Sub,Angola,Ethiopia,gradual,0.0856,0.0251,0.1584,0.1935,0.0651,-0.0421,0.2133,0.04,69,1950,2018,False,0.98,0.7,9.95,False,,False,False,True
B443,Senegal→Cameroon 1950-2018,B,Africa_Sub,Senegal,Cameroon,gradual,-0.2754,0.7377,-0.8589,0.0,0.0201,-0.3147,-0.2361,0.14,69,1950,2018,True,0.93,2.5,5.251,False,,False,False,True
B444,Angola→Cameroon 1950-2018,B,Africa_Sub,Angola,Cameroon,gradual,-0.0107,0.0003,-0.0177,0.8849,0.0737,-0.1551,0.1337,0.037,69,1950,2018,False,0.9815,0.64,10.349,False,,False,False,True
B445,Angola→Senegal 1950-2018,B,Africa_Sub,Angola,Senegal,gradual,0.2647,0.1689,0.411,0.0005,0.0717,0.1241,0.4053,0.045,69,1950,2018,True,0.9775,0.79,9.375,False,,False,False,True
B446,New Zealand→Australia 1900-2018,B,Oceania,New Zealand,Australia,gradual,-0.1096,0.4022,-0.6342,0.0,0.0123,-0.1338,-0.0854,0.158,119,1900,2018,True,0.921,4.89,4.931,True,0.1718606811178857,False,True,True
